"playerID","feature_batting_average","feature_rbi","feature_homeruns","feature_stolen_bases","feature_runs_scored","feature_ERA","feature_saves","feature_strikeouts","feature_wins","feature_WHIP","feature_putouts","feature_assists","feature_doubleplays","feature_allstar_appearences","feature_awards","feature_salary","classification"
"glavito02","0.1859","90","1","1","93","3.706363623792475","0","2607","305","1.3137","262","856","67","0","14","5636491.0000","Y"
"burksel01","0.2913","1206","352","181","1253",\N,\N,\N,\N,\N,"3427","81","13","0","5","3109027.7778","N"
"palmera01","0.2884","1835","569","97","1663",\N,\N,\N,\N,\N,"18133","1596","1785","0","8","4699789.2632","N"
"oneilpa01","0.2876","1269","281","141","1041","13.5","0","2","0","3.0000","3918","118","36","0",\N,"3443500.0000","N"
"jonesdo01","0.1429","0","0","0","0","3.8111111521720886","303","909","69","1.2425","60","152","14","0","1","1068375.2500","N"
"hennemi01","0.0000","0","0","0","0","3.3263636610724707","193","533","57","1.3062","55","83","8","0",\N,"1501334.6364","N"
"caminke01","0.2719","983","239","88","894",\N,\N,\N,\N,\N,"1491","3141","299","0","6","2682607.1429","N"
"eisenji01","0.2904","477","52","105","492",\N,\N,\N,\N,\N,"2245","57","47",\N,\N,"885578.7500","N"
"surhobj01","0.2817","1153","188","141","1062",\N,\N,\N,\N,\N,"6667","987","234","0",\N,"1834217.8421","N"
"tewksbo01","0.1316","19","0","0","20","4.563571436064584","1","812","110","1.2922","138","344","28","0",\N,"1288181.8182","N"
"myersra01","0.1833","7","0","0","5","3.2486666520436605","347","884","44","1.3044","27","92","2","0","5","2866142.8571","N"
"steinte01","0.2706","745","162","23","638",\N,\N,\N,\N,\N,"7849","651","111","0","1","1930961.5385","N"
"santibe01","0.2633","920","217","91","755",\N,\N,\N,\N,\N,"10955","968","141","0","12","1752377.2632","N"
"fieldce01","0.2546","1008","319","2","744",\N,\N,\N,\N,\N,"7382","694","742","0","6","3907166.6667","N"
"mcgrifr01","0.2843","1550","493","72","1349",\N,\N,\N,\N,\N,"18985","1447","1775","0","7","3874165.7647","N"
"gantro01","0.2560","1008","321","243","1080",\N,\N,\N,\N,\N,"3204","642","124","0","2","2793375.1250","N"
"mesajo01","0.0000","0","0","0","1","4.628181831403212","321","1038","80","1.4722","112","197","11","0","2","1922009.3889","N"
"anderbr01","0.2556","761","210","315","1062",\N,\N,\N,\N,\N,"3717","59","16","0",\N,"3020817.0000","N"
"mcdowja01",\N,\N,\N,\N,\N,"4.223333388566971","0","1311","127","1.3023","139","245","12","0","4","2813750.0000","N"
"maddugr01","0.1710","84","5","11","103","3.3843999910354614","0","3371","355","1.1431","546","1194","98","0","31","7325952.3810","Y"
"bellja01","0.2653","860","195","91","1123",\N,\N,\N,\N,\N,"3202","5609","1120","0","3","3547656.2500","N"
"buhneja01","0.2539","965","310","6","798",\N,\N,\N,\N,\N,"2538","100","28","0","1","2654485.7857","N"
"leiteal01","0.0849","16","0","0","15","5.358095248540242","2","1974","162","1.3864","57","286","25","0","3","4005888.2353","N"
"weisswa01","0.2576","386","25","96","623",\N,\N,\N,\N,\N,"2056","4007","854","0","1","1476842.0000","N"
"wellsda01","0.1292","5","0","0","8","4.145416657129924","13","2201","239","1.2661","149","451","25","0","3","2928433.3500","N"
"smoltjo01","0.1593","61","5","3","77","3.5099999850446526","154","3084","213","1.1759","320","433","30","0","10","6456926.0000","Y"
"finlest01","0.2712","1167","304","320","1443","0","0","0","0","1.0000","5667","133","38","0","5","3586912.8421","N"
"abbotji01","0.0952","3","0","0","0","4.496363683180376","0","888","87","1.4331","72","300","16",\N,"2","1440055.5556","N"
"gracema01","0.3032","1146","173","70","1179","9","0","0","0","1.0000","18503","1665","1533","0","4","3060166.6667","N"
"belleal01","0.2949","1239","381","88","974",\N,\N,\N,\N,\N,"2644","90","18","0","11","6491752.9333","N"
"biggicr01","0.2814","1175","291","414","1844",\N,\N,\N,\N,\N,"7156","5671","1174","0","17","4324500.0000","Y"
"gordoto01","0.0000","0","0","0","0","4.722727287899364","158","1928","138","1.3596","185","268","23","0","2","2662761.9048","N"
"montgje01","0.0000","0","0","0","0","3.700769305229187","304","733","46","1.2444","86","103","9","0","2","2247272.7273","N"
"harrile01","0.2689","369","37","131","460","0","0","1","0","0.0000","1608","1438","231",\N,\N,"662836.6471","N"
"wettejo01","0.1667","8","1","0","4","2.775833318630854","330","804","48","1.1346","27","60","2","0","3","3046045.4545","N"
"sheffga01","0.2917","1676","509","253","1636",\N,\N,\N,\N,\N,"3278","1238","135","0","9","8000407.1429","N"
"vaughgr01","0.2417","1072","355","121","1017",\N,\N,\N,\N,\N,"2528","65","10","0","2","3955277.8571","N"
"grissma02","0.2720","967","227","429","1187",\N,\N,\N,\N,\N,"4878","97","23","0","5","3246656.2500","N"
"johnsra05","0.1248","40","1","0","20","3.4808333615461984","2","4875","303","1.1711","90","448","18","0","13","8359524.7143","Y"
"jeffegr01","0.2886","663","126","196","761",\N,\N,\N,\N,\N,"4690","1518","481","0",\N,"2802125.0000","N"
"alomaro01","0.3002","1134","210","474","1508",\N,\N,\N,\N,\N,"4463","6536","1411","0","21","4787738.4375","Y"
"griffke02","0.2837","1836","630","184","1662",\N,\N,\N,\N,\N,"5615","154","43","0","29","6895621.9091","Y"
"mulhote01","0.1115","23","2","1","26","4.75230768093696","5","1325","124","1.3643","114","385","19","0",\N,"1632500.0000","N"
"willima04","0.2683","1218","378","53","997",\N,\N,\N,\N,\N,"1525","3662","386","0","12","5257333.3333","N"
"zeileto01","0.2646","1110","253","53","986","22.5","0","1","0","3.5000","5257","3089","552",\N,\N,"2547999.9375","N"
"brownke01","0.1293","29","2","0","20","3.5526315726731954","0","2397","211","1.2222","388","562","37","0","2","7699441.2941","N"
"rogerke01","0.1364","4","0","1","5","4.2704762277149015","28","1968","219","1.4025","258","743","65","0","5","4133275.0000","N"
"sosasa01","0.2732","1667","609","234","1475",\N,\N,\N,\N,\N,"4527","143","26","0","16","6892666.6667","N"
"stottto01","0.2066","11","1","1","23","4.527333354949951","1","1587","138","1.3761","166","261","19",\N,"2","3825607.1429","N"
"schilcu01","0.1514","29","0","1","39","3.9676190330868675","22","3116","216","1.1374","183","297","19","0","11","6008315.7895","N"
"bicheda01","0.2987","1141","274","152","934",\N,\N,\N,\N,\N,"2828","128","38","0","2","3566666.6667","N"
"disarga01","0.2580","355","28","47","444",\N,\N,\N,\N,\N,"1648","3197","675","0",\N,"1417727.2727","N"
"hernaro01","0.5000","0","0","0","0","3.855999994277954","326","945","67","1.3665","53","127","8","0",\N,"2732210.5263","N"
"venturo01","0.2668","1182","294","24","1006","0","0","0","0","1.0000","2215","3616","430","0","6","4475666.6667","N"
"morriha02","0.3042","513","76","45","535",\N,\N,\N,\N,\N,"7459","686","670",\N,\N,"1318136.3636","N"
"alomasa02","0.2728","588","112","25","520",\N,\N,\N,\N,\N,"7667","464","72","0","3","1673529.4118","N"
"baergca01","0.2910","774","134","59","731",\N,\N,\N,\N,\N,"2634","3501","820","0","4","1934999.8462","N"
"frymatr01","0.2740","1022","223","72","895",\N,\N,\N,\N,\N,"1393","3582","460","0","5","3626923.0769","N"
"appieke01","0.0964","4","0","0","4","4.940000043974982","0","1994","169","1.2939","202","225","25","0",\N,"4382916.6667","N"
"aloumo01","0.3033","1287","332","106","1109",\N,\N,\N,\N,\N,"3116","94","20","0","5","4776859.6667","N"
"martied01","0.3115","1261","309","49","1219",\N,\N,\N,\N,\N,"566","1025","107","0","10","3298624.5333","N"
"lankfra01","0.2716","874","238","258","968",\N,\N,\N,\N,\N,"3532","71","11","0",\N,"3413928.6429","N"
"gonzaju03","0.2953","1404","434","26","1061",\N,\N,\N,\N,\N,"2588","91","19","0","12","5802500.0000","N"
"nenro01","0.0667","0","0","0","0","3.4236363714391533","314","793","45","1.2126","44","69","8","0","1","3959923.0769","N"
"olerujo01","0.2949","1230","255","11","1139",\N,\N,\N,\N,\N,"16165","1418","1581","0","4","4549577.8000","N"
"justida01","0.2793","1017","305","53","929",\N,\N,\N,\N,\N,"2683","110","55","0","6","4910500.0000","N"
"mussimi01","0.1731","5","0","0","3","3.702222228050232","0","2813","270","1.1915","231","497","37","0","8","8029645.5000","N"
"rhodear01","0.1667","0","0","0","0","4.024545460939407","33","1152","87","1.3042","38","125","8","0",\N,"1945950.0000","N"
"seguida01","0.2913","684","139","17","683",\N,\N,\N,\N,\N,"8618","771","854",\N,\N,"2988353.7143","N"
"vaughmo01","0.2928","1064","328","30","861",\N,\N,\N,\N,\N,"10947","703","1119","0","3","7171785.7857","N"
"fernaal01","0.1746","14","3","0","7","3.7920000314712525","0","1252","107","1.2753","125","297","32",\N,\N,"4079090.9091","N"
"thomafr04","0.3010","1704","521","32","1494",\N,\N,\N,\N,\N,"7910","497","776","0","10","5813000.0000","Y"
"gonzalu01","0.2830","1439","354","128","1412",\N,\N,\N,\N,\N,"4520","122","19","0","3","3632958.8333","N"
"kileda01","0.1324","40","2","0","38","4.164166688919067","0","1668","133","1.4099","136","287","22","0",\N,"3368731.4167","N"
"loftoke01","0.2990","781","130","622","1528",\N,\N,\N,\N,\N,"4861","142","35","0","4","3563602.1176","N"
"walkela01","0.3127","1311","383","230","1355",\N,\N,\N,\N,\N,"3984","213","92","0","14","7357562.0667","N"
"willibe02","0.2969","1257","287","147","1366",\N,\N,\N,\N,\N,"4708","65","18","0","8","6443750.0625","N"
"hentgpa01","0.1071","0","0","0","4","4.575000013623919","1","1290","131","1.3906","131","237","22","0","3","2702741.2143","N"
"timlimi01","0.0000","0","0","0","0","3.7223809446607317","141","872","75","1.2829","101","188","14",\N,"1","2137660.7778","N"
"castivi02","0.2762","1105","320","33","902",\N,\N,\N,\N,\N,"1389","3632","426","0","6","2995766.6667","N"
"sandere02","0.2669","983","305","304","1037",\N,\N,\N,\N,\N,"3335","102","19","0","1","2619312.5000","N"
"bagweje01","0.2968","1529","449","202","1517",\N,\N,\N,\N,\N,"17546","1705","1618","0","11","8542267.9333","Y"
"karroer01","0.2677","1027","284","59","797",\N,\N,\N,\N,\N,"14056","1359","1257",\N,"3","3837230.7692","N"
"knoblch01","0.2889","615","98","407","1132",\N,\N,\N,\N,\N,"2852","3844","840","0","6","3842500.0000","N"
"brosisc01","0.2574","531","141","57","544",\N,\N,\N,\N,\N,"1219","1821","222","0","4","2256300.0000","N"
"martiti02","0.2707","1271","339","27","1008",\N,\N,\N,\N,\N,"15001","1159","1398","0","2","3703214.2857","N"
"beckro01","0.2105","1","0","0","0","3.5457142846924916","286","644","38","1.1641","39","96","7","0","1","2660033.1000","N"
"claytro01","0.2580","723","110","231","935",\N,\N,\N,\N,\N,"3096","5904","1224","0",\N,"2050875.0000","N"
"jordabr01","0.2818","821","184","119","755",\N,\N,\N,\N,\N,"2848","95","32","0",\N,"3463155.6000","N"
"rodriiv01","0.2965","1332","311","127","1354",\N,\N,\N,\N,\N,"14922","1233","164","0","29","6128696.6000","Y"
"kentje01","0.2896","1518","377","94","1320",\N,\N,\N,\N,\N,"4816","5918","1362","0","8","5073565.7059","N"
"kleskry01","0.2787","987","278","91","874",\N,\N,\N,\N,\N,"6661","489","503","0",\N,"4011700.0000","N"
"lopezja01","0.2871","864","260","8","674",\N,\N,\N,\N,\N,"8992","631","78","0","3","4379321.4286","N"
"seleaa01","0.1552","1","0","0","5","4.582000017166138","0","1407","148","1.4914","119","233","16","0",\N,"3619464.3571","N"
"edmonji01","0.2842","1199","393","67","1251",\N,\N,\N,\N,\N,"4929","160","68","0","11","5083700.4118","N"
"salmoti01","0.2821","1016","299","48","986",\N,\N,\N,\N,\N,"2703","99","23",\N,"5","5048392.8571","N"
"snowjt01","0.2675","877","189","20","798",\N,\N,\N,\N,\N,"12855","1016","1298",\N,"6","2684642.8571","N"
"boonebr01","0.2656","1021","252","94","927",\N,\N,\N,\N,\N,"3445","4594","1085","0","8","3755384.6154","N"
"ramirma02","0.3122","1831","555","38","1544",\N,\N,\N,\N,\N,"3210","129","18","0","19","10885672.0526","N"
"younger01","0.2829","543","79","465","996",\N,\N,\N,\N,\N,"3025","3617","788","0","2","2103750.0000","N"
"coninje01","0.2849","1071","214","54","870",\N,\N,\N,\N,\N,"8864","742","796","0","1","2174333.3333","N"
"hoffmtr01","0.1176","5","0","0","1","2.9263158032768652","601","1133","61","1.0584","66","83","5","0","8","4461611.1111","N"
"jonesto02","0.2105","0","0","0","1","4.161578893661499","319","868","58","1.4132","70","112","6","0","2","2330163.4375","N"
"reynosh01","0.1410","43","5","0","34","4.1569230785736675","0","1403","114","1.3139","121","287","23","0",\N,"3009500.0909","N"
"martipe02","0.0991","18","0","0","22","2.9983333547910056","3","3154","219","1.0544","155","263","11","0","12","9141224.0625","Y"
"mondera01","0.2733","860","271","229","909",\N,\N,\N,\N,\N,"2934","112","23","0","3","5113076.9231","N"
"piazzmi01","0.3078","1335","427","17","1048",\N,\N,\N,\N,\N,"11347","768","133","0","22","8011733.4667","Y"
"guarded01","0.0000","0","0","0","0","4.565263170945017","187","798","46","1.3147","28","86","4","0",\N,"1719500.0000","N"
"floydcl01","0.2781","865","233","148","824",\N,\N,\N,\N,\N,"2881","133","79","0",\N,"3125718.3529","N"
"rueteki01","0.1527","40","0","1","44","4.120000013283321","0","818","130","1.3942","135","439","54",\N,\N,"2947820.5385","N"
"stairma01","0.2625","899","265","30","770",\N,\N,\N,\N,\N,"3158","215","199",\N,\N,"1091388.8889","N"
"whitero02","0.2836","768","198","94","756",\N,\N,\N,\N,\N,"2569","50","14","0",\N,"2343400.0000","N"
"wakefti01","0.1171","4","1","0","4","4.40105266320078","22","2156","200","1.3504","227","329","29","0","1","3110833.3333","N"
"ausmubr01","0.2515","607","80","102","718",\N,\N,\N,\N,\N,"12856","960","133","0","3","2133205.8824","N"
"sandesc02","0.1938","8","0","1","4","6.190000110202366","5","632","34","1.3936","49","57","2",\N,\N,"647000.0000","N"
"hamptmi01","0.2455","79","16","3","97","4.170624986290932","1","1387","148","1.4420","144","476","42","0","9","7326486.4706","N"
"greensh01","0.2828","1070","328","162","1129",\N,\N,\N,\N,\N,"4374","152","122","0","3","6707737.7333","N"
"williwo02","0.1944","43","4","1","52","4.063124969601631","0","1480","132","1.3211","159","252","23","0",\N,"3380766.6000","N"
"benitar01","0.0000","2","0","0","0","3.3699999716546802","289","946","40","1.2169","31","40","1","0","2","3600399.4286","N"
"anderga01","0.2927","1365","287","80","1084",\N,\N,\N,\N,\N,"4053","109","18","0","5","4501352.9412","N"
"johnsch04","0.2450","570","167","6","465",\N,\N,\N,\N,\N,"7218","568","107","0","4","3475681.8182","N"
"cirilje01","0.2961","727","112","63","800","0","0","1","0","2.0000","1371","2703","329","0",\N,"2603321.4286","N"
"burnije01","0.2534","981","315","74","917",\N,\N,\N,\N,\N,"2915","93","18","0",\N,"3566025.6923","N"
"delgaca01","0.2798","1512","473","14","1241",\N,\N,\N,\N,\N,"15236","1067","1496","0","8","9753266.6667","N"
"schmija01","0.1055","21","7","0","29","4.482500031590462","0","1758","130","1.3214","91","163","6","0","2","6131283.2000","N"
"percitr01","0.0000","0","0","0","0","3.5028571827071056","358","781","35","1.1077","29","23","1","0",\N,"3658818.7857","N"
"camermi01","0.2486","968","278","297","1064",\N,\N,\N,\N,\N,"4952","76","21","0","3","4493176.4706","N"
"durhara01","0.2773","875","192","273","1249",\N,\N,\N,\N,\N,"3506","4926","1189","0",\N,"4800285.7143","N"
"gilesbr02","0.2906","1078","287","109","1121",\N,\N,\N,\N,\N,"3439","95","23","0",\N,"5401577.8000","N"
"higgibo02","0.2721","709","187","91","736",\N,\N,\N,\N,\N,"2589","123","20",\N,\N,"4732181.8182","N"
"nevinph01","0.2701","743","208","18","584",\N,\N,\N,\N,\N,"3709","1122","350","0",\N,"3298284.0833","N"
"wagnebi02","0.1000","1","0","0","1","2.1929411747876335","422","1196","47","0.9978","33","86","2","0","1","5805187.5000","N"
"sweenmi01","0.2968","909","215","53","759",\N,\N,\N,\N,\N,"6015","515","552","0","1","4549562.5000","N"
"nomohi01","0.1340","26","4","0","22","5.714615418360784","0","1918","123","1.3540","115","180","17","0","1","3109909.0909","N"
"radkebr01","0.1034","0","0","0","0","4.261666655540466","0","1467","148","1.2599","213","314","25","0",\N,"5154916.6667","N"
"grudzma01","0.2893","640","90","133","946",\N,\N,\N,\N,\N,"2945","4975","1097","0","1","2454266.6667","N"
"aurilri01","0.2755","756","186","23","745",\N,\N,\N,\N,\N,"3079","3516","933","0","2","2130633.3333","N"
"dyeje01","0.2742","1072","325","46","984",\N,\N,\N,\N,\N,"3275","97","30","0","5","5348142.9286","N"
"garcino01","0.3127","936","229","95","927",\N,\N,\N,\N,\N,"3422","3211","765","0","5","5604813.8571","N"
"clarkto02","0.2621","824","251","6","629",\N,\N,\N,\N,\N,"9351","709","927","0",\N,"1714384.6154","N"
"castilu01","0.2902","443","28","370","1001",\N,\N,\N,\N,\N,"3287","4484","1051","0","3","3390522.6667","N"
"walketo04","0.2890","545","107","66","647",\N,\N,\N,\N,\N,"2239","2753","571",\N,\N,"1232000.0000","N"
"kendaja01","0.2878","744","75","189","1030",\N,\N,\N,\N,\N,"13067","990","148","0",\N,"5214397.7500","N"
"erstada01","0.2817","699","124","179","913",\N,\N,\N,\N,\N,"6965","370","448","0","5","3786538.4615","N"
"ordonma01","0.3090","1236","294","94","1076",\N,\N,\N,\N,\N,"3206","108","20","0","6","8898049.7333","N"
"renteed01","0.2858","923","140","294","1200",\N,\N,\N,\N,\N,"2966","5706","1219","0","10","5662192.7333","N"
"guerrvl01","0.3176","1496","449","181","1328",\N,\N,\N,\N,\N,"3170","126","32","0","15","8369430.3333","N"
"posadjo01","0.2731","1065","275","20","900",\N,\N,\N,\N,\N,"10207","715","104","0","10","7830566.6667","N"
"womacto01","0.2726","368","36","363","739",\N,\N,\N,\N,\N,"2044","2780","576","0",\N,"2340000.0000","N"
"muellbi02","0.2910","493","85","20","663",\N,\N,\N,\N,\N,"817","2086","216",\N,"2","1977944.3000","N"
"glaustr01","0.2542","950","320","56","889",\N,\N,\N,\N,\N,"1922","2577","362","0","5","6072269.2308","N"
"varitja01","0.2563","757","193","25","664",\N,\N,\N,\N,\N,"10166","541","72","0","3","4794609.2857","N"
"booneaa01","0.2627","555","126","107","519",\N,\N,\N,\N,\N,"1348","2033","259","0",\N,"1482272.7273","N"
"caseyse01","0.3022","735","130","18","690",\N,\N,\N,\N,\N,"10875","558","947","0","1","3754090.9091","N"
"sexsori01","0.2610","943","306","14","748",\N,\N,\N,\N,\N,"9837","950","951","0",\N,"6249181.8182","N"
"leede02","0.2814","1078","331","104","1081",\N,\N,\N,\N,\N,"14910","1367","1442","0","4","6534785.7857","N"
"cabreor01","0.2718","854","123","216","985",\N,\N,\N,\N,\N,"3023","5445","1186",\N,"2","3694321.4286","N"
"winnra01","0.2844","662","110","215","863",\N,\N,\N,\N,\N,"3691","78","13","0",\N,"3519166.6667","N"
"lowelmi01","0.2785","952","223","30","771",\N,\N,\N,\N,\N,"1468","2725","340","0","3","6371333.3333","N"
"loducpa01","0.2857","481","80","20","483",\N,\N,\N,\N,\N,"6879","532","112","0","1","3355097.1111","N"
"guillca01","0.2848","660","124","74","733",\N,\N,\N,\N,\N,"1972","2888","645","0",\N,"5308633.1538","N"
"morame01","0.2772","754","171","93","794",\N,\N,\N,\N,\N,"1787","2445","272","0","2","3355451.4167","N"
"eckstda01","0.2805","392","35","123","701",\N,\N,\N,\N,\N,"1905","3390","778","0","2","1965499.9000","N"
"gagneer01","0.1395","3","1","0","5","3.1281818476590244","187","718","33","1.1559","38","64","4","0","6","5008750.0000","N"
"burrepa01","0.2531","976","292","7","767",\N,\N,\N,\N,\N,"2478","114","48",\N,\N,"6437272.7273","N"
"blakeca01","0.2636","616","167","36","644",\N,\N,\N,\N,\N,"1706","1753","232",\N,\N,"3620266.6667","N"
"sanchfr01","0.2975","371","48","13","434",\N,\N,\N,\N,\N,"1466","2099","512","0",\N,"3568555.5556","N"
"jonesja05","0.2150","11","3","0","11",\N,\N,\N,\N,\N,"44","3","0",\N,\N,"4033333.0000","N"
"francju02","0.2359","152","48","2","110",\N,\N,\N,\N,\N,"761","303","103",\N,\N,"447562.5000","N"
"allisdo01","0.2708","140","2","5","236","1.7999999523162842","0","0","0","2.4000","1317","270","24",\N,\N,\N,"N"
"ansonca01","0.3326","2076","97","276","1996","9","1","1","0","1.5000","22568","1612","1281",\N,\N,\N,"Y"
"barnero01","0.3591","350","6","73","698","20.25","0","0","0","5.2500","1303","1662","201",\N,\N,\N,"N"
"battijo01","0.2248","143","3","26","228","3.5799999237060547","0","1","0","1.8261","908","1253","88",\N,\N,\N,"N"
"mcveyca01","0.3458","448","11","25","555","4.412499904632568","5","49","10","1.4234","2690","351","98",\N,\N,\N,"N"
"paborch01","0.2853","81","0","3","101","6.25","0","0","1","1.7727","338","30","4",\N,\N,\N,"N"
"pikeli01","0.3212","332","20","47","433",\N,\N,\N,\N,\N,"823","340","41",\N,\N,\N,"N"
"spaldal01","0.3131","327","2","10","417","2.3842856884002686","11","142","253","1.1855","789","732","55",\N,\N,\N,"Y"
"whitede01","0.3119","977","23","57","1140","4.5","1","3","0","2.1000","4653","2333","244",\N,\N,\N,"Y"
"wrighge01","0.3016","330","11","41","665","1.125","0","12","0","1.2000","901","2092","198",\N,\N,\N,"Y"
"cummica01","0.2123","107","0","3","148","2.611666719118754","0","130","145","1.2207","108","319","10",\N,\N,\N,"Y"
"remseja01","0.2440","199","8","14","366",\N,\N,\N,\N,\N,"1320","88","23",\N,\N,\N,"N"
"bondto01","0.2385","174","0","5","213","2.9563636671413076","0","879","234","1.0927","336","928","32",\N,"1",\N,"N"
"flintsi01","0.2358","295","21","12","380",\N,\N,\N,\N,\N,"3674","1077","57",\N,\N,\N,"N"
"whitewi01","0.1834","111","1","0","167","2.8549999952316285","0","1041","229","1.1110","118","715","10",\N,\N,\N,"N"
"bennech01","0.2560","533","55","42","549",\N,\N,\N,\N,\N,"5326","1185","134",\N,\N,\N,"N"
"kellyki01","0.3076","950","69","368","1357","3.3114285469055176","0","4","2","2.0365","3572","1749","145",\N,\N,\N,"Y"
"wardjo01","0.2751","867","26","540","1408","2.318571465356009","3","920","164","1.0440","3223","5043","493",\N,\N,\N,"Y"
"willine01","0.2546","667","64","88","809","6.285714285714286","3","7","1","1.2286","1589","3095","257",\N,\N,\N,"N"
"broutda01","0.3421","1296","106","256","1523","18.53500008583069","0","8","0","2.3913","16422","667","891",\N,\N,\N,"Y"
"glassja01","0.2902","825","27","372","1163","14.850000023841858","0","3","0","2.7143","3163","5949","656",\N,\N,\N,"N"
"richaha01","0.2992","822","70","205","1120","3.375","0","6","3","1.8125","3236","2529","268",\N,\N,\N,"N"
"richmle01","0.2574","113","3","0","169","3.768333355585734","3","552","75","1.2836","121","327","7",\N,\N,\N,"N"
"dunlafr01","0.2916","366","41","85","759","9","1","2","0","2.2500","2912","3172","513",\N,\N,\N,"N"
"ewingbu01","0.3030","883","71","354","1129","4.2083333532015486","0","23","2","1.6596","6355","1782","283",\N,\N,\N,"Y"
"keefeti01","0.1872","134","12","13","248","2.8579999923706056","2","2562","342","1.1211","297","1079","31",\N,"1",\N,"Y"
"lathaar01","0.2687","563","27","739","1478",\N,\N,\N,\N,\N,"2079","3655","267",\N,\N,\N,"N"
"radboch01","0.2352","259","9","26","308","2.890909097411416","2","1830","309","1.1488","443","1047","59",\N,"1",\N,"Y"
"stoveha01","0.2885","908","122","509","1492","13.5","0","7","0","1.9286","7521","329","285",\N,\N,\N,"N"
"dennyje01","0.2600","667","74","130","714","9","0","1","0","2.2500","2251","2693","196",\N,\N,\N,"N"
"clarkjo01","0.2188","232","24","31","254","3.0230769102389994","5","1978","328","1.2093","239","1151","45",\N,"1",\N,"Y"
"comisch01","0.2640","883","29","419","994","0.75","0","6","0","1.2973","13889","568","746",\N,\N,\N,"Y"
"mccarto01","0.2917","735","44","468","1069","4.945000012715657","0","21","0","1.5721","2193","487","83",\N,\N,\N,"Y"
"zimmech01","0.2692","625","26","151","617",\N,\N,\N,\N,\N,"5121","1594","145",\N,\N,\N,"N"
"kilroma01","0.2222","103","1","67","163","4.0160000085830685","0","1170","141","1.3134","184","610","13",\N,\N,\N,"N"
"mackco01","0.2445","265","5","127","391",\N,\N,\N,\N,\N,"3318","916","101",\N,\N,\N,"Y"
"robinwi01","0.2735","722","18","196","637",\N,\N,\N,\N,\N,"5408","1467","132",\N,\N,\N,"Y"
"crossla01","0.2916","1371","47","301","1333",\N,\N,\N,\N,\N,"4258","4544","315",\N,\N,\N,"N"
"vanhage01","0.3157","1014","69","583","1639","4.866666714350383","4","281","40","1.5276","3749","749","94",\N,\N,\N,"N"
"becklja01","0.3076","1575","86","315","1600","6.75","0","2","0","2.5000","23721","1318","1326",\N,\N,\N,"Y"
"delahed01","0.3459","1464","101","455","1599",\N,\N,\N,\N,\N,"6071","1058","293",\N,\N,\N,"Y"
"duffyhu01","0.3241","1302","106","574","1552",\N,\N,\N,\N,\N,"3445","345","52",\N,"1",\N,"Y"
"gleaski01","0.2609","823","15","328","1020","4.441111087799072","6","744","138","1.4473","4235","5316","608",\N,\N,\N,"N"
"hamilbi01","0.3443","736","40","912","1690",\N,\N,\N,\N,\N,"3444","182","55",\N,\N,\N,"Y"
"doyleja01","0.2991","968","26","516","971",\N,\N,\N,\N,\N,"11493","1489","676",\N,\N,\N,"N"
"longhe01","0.2772","1055","91","534","1455",\N,\N,\N,\N,\N,"4446","6334","785",\N,\N,\N,"N"
"mcaleji01","0.2532","469","12","262","619","0","0","0","0","15.0000","2468","155","36",\N,\N,\N,"N"
"rusieam01","0.2474","176","8","25","209","3.7210000276565554","5","1934","245","1.3497","200","881","35",\N,"1",\N,"Y"
"burkeje01","0.3384","952","75","389","1720","6.356666723887126","0","84","3","1.9350","3966","309","64",\N,\N,\N,"Y"
"lowebo01","0.2731","984","71","302","1131","9","0","0","0","4.0000","4222","4746","570",\N,\N,\N,"N"
"nichoki01","0.2258","278","16","19","273","3.4706249982118607","17","1868","361","1.2222","382","1034","37",\N,\N,\N,"Y"
"youngcy01","0.2105","290","18","29","325","2.7139130416123765","17","2803","511","1.1298","251","2015","41",\N,"3",\N,"Y"
"breitte01","0.2160","126","4","30","174","4.06000000780279","3","889","160","1.4486","328","697","25",\N,\N,\N,"N"
"dahlebi01","0.2721","1233","84","547","1589",\N,\N,\N,\N,\N,"5353","8133","930",\N,\N,\N,"N"
"griffcl01","0.2326","166","8","22","202","3.4790000200271605","6","955","237","1.3123","201","879","23",\N,\N,\N,"Y"
"jennihu01","0.3114","840","18","359","994",\N,\N,\N,\N,\N,"5582","3449","582",\N,\N,\N,"Y"
"kellejo01","0.3169","1194","65","443","1421",\N,\N,\N,\N,\N,"5562","601","201",\N,\N,\N,"Y"
"mcgrajo01","0.3336","462","13","436","1024",\N,\N,\N,\N,\N,"1408","2288","182",\N,\N,\N,"Y"
"keelewi01","0.3413","810","33","495","1719",\N,\N,\N,\N,\N,"3170","363","66",\N,\N,\N,"Y"
"peitzhe01","0.2711","560","16","91","532","7.426666736602783","0","3","0","1.8125","4693","1484","199",\N,\N,\N,"N"
"irwinch01","0.2666","488","16","180","555",\N,\N,\N,\N,\N,"1472","2064","172",\N,\N,\N,"N"
"langebi01","0.3302","578","39","399","689",\N,\N,\N,\N,\N,"2108","387","76",\N,\N,\N,"N"
"clarkfr01","0.3119","1015","67","506","1619",\N,\N,\N,\N,\N,"4807","266","43",\N,"6",\N,"Y"
"tanneje01","0.2560","141","5","19","189","3.408125013113022","7","940","197","1.1868","267","851","31",\N,\N,\N,"N"
"tennefr02","0.2937","688","22","285","1278","4.5","0","0","0","3.0000","18278","1452","965",\N,"1",\N,"N"
